index Rot.err.(deg/100m) Trans.err.(%) length speed
130 0.0006315909894068762 0.02723649617070806 100 16.129032258064516
130 0.00039215230422128856 0.0331570861345761 200 14.492753623188404
130 0.0002464690593812153 0.02590978027845088 300 15.706806282722512
130 0.00020628259921056372 0.02842820355163969 400 17.02127659574468
130 0.0001466210620142541 0.030630394871436033 500 18.181818181818183
130 6.417946111490963e-05 0.032789874459804184 600 18.92744479495268
130 0.00010959341872585659 0.03146937996967377 700 19.498607242339833
130 8.51897754780253e-05 0.030884046097358616 800 18.912529550827422
140 0.000454816841931549 0.026153996571860853 100 16.39344262295082
140 0.00034912844261274873 0.032521826442637444 200 13.88888888888889
140 0.00021420999748123287 0.028549217745771033 300 15.789473684210526
140 0.00013590377535027627 0.031799023130284716 400 17.02127659574468
140 0.00011828980658804235 0.03388155239176585 500 18.315018315018314
140 9.651888589571693e-05 0.03479080371980463 600 18.867924528301888
140 9.260992554014425e-05 0.0334384319460791 700 19.55307262569832
140 7.037802455920653e-05 0.033342355104294535 800 18.95734597156398
150 0.0006015515156068235 0.04011604758311025 100 16.39344262295082
150 0.00032585426485731706 0.04069837577482245 200 13.986013986013985
150 0.0002513841620942769 0.03826623581364975 300 16.129032258064516
150 0.00019432773672459013 0.04343544986206013 400 17.316017316017316
150 0.00011562135979041793 0.04427990168951348 500 18.587360594795538
150 0.00011879842994197355 0.045169242947021175 600 19.047619047619047
150 0.00010430378747048015 0.04521766564276524 700 19.55307262569832
150 8.067915665319323e-05 0.04437448504419091 800 19.13875598086124
160 0.0010393467140323968 0.09624054895622464 100 17.543859649122805
160 0.0006248574962249747 0.09225077303223063 200 14.388489208633093
160 0.0004270735536149023 0.0887315595972102 300 16.574585635359114
160 0.00031685601993033794 0.09447643137007279 400 17.699115044247787
160 0.00022001324920761813 0.09534168147573321 500 19.083969465648853
160 0.00021464126218785837 0.09528141941866267 600 19.35483870967742
160 0.00018451742113125748 0.09320989586138964 700 19.662921348314605
160 0.00015415930844229155 0.09189239758145085 800 19.37046004842615
170 0.00027787015555067547 0.02552486138055483 100 18.181818181818183
170 0.00023750476525483187 0.029069025441875364 200 14.814814814814815
170 0.0001722053091165614 0.030753740761731693 300 17.045454545454543
170 0.00013197716090251088 0.03390318996015721 400 18.099547511312217
170 7.41075408220593e-05 0.03319283106862397 500 19.37984496124031
170 0.0001088329394138571 0.03468700440487408 600 19.672131147540984
170 0.00015797607620776484 0.03393831033806037 700 19.498607242339833
170 5.857402052858716e-05 0.03424786428241849 800 19.6078431372549
180 0.00042789532594334596 0.015679331922850585 100 17.241379310344826
180 0.00022246075757766825 0.021048043817236125 200 15.15151515151515
180 0.00013842922272809982 0.024929176312813953 300 17.341040462427745
180 9.423417659764735e-05 0.026335751449365605 400 18.433179723502302
180 3.310083961258254e-05 0.02499630966941665 500 19.53125
180 8.362669090002201e-05 0.027437565536518806 600 19.933554817275745
180 7.105546649746703e-05 0.02687233841323057 700 19.337016574585633
180 4.901431332286503e-05 0.02664103375998701 800 19.753086419753085
190 0.0002571413409462154 0.009551318913039451 100 12.82051282051282
190 0.0002472744360434447 0.022498694498553615 200 15.267175572519083
190 0.00014462575289449946 0.028181451112800116 300 17.142857142857142
190 6.885580796036588e-05 0.026692110449134502 400 18.6046511627907
190 0.00011408797478241902 0.024858702592931287 500 19.455252918287936
190 9.119541777112073e-05 0.029102834819390435 600 20.06688963210702
190 7.518715665921954e-05 0.028742069934881376 700 19.283746556473826
190 5.73086004333726e-05 0.02594113831674822 800 19.8019801980198
200 0.00026876776938579335 0.016827612800659385 100 11.904761904761905
200 0.00018253826771472397 0.018490706468186978 200 15.384615384615385
200 0.00011837528315930062 0.020815541523587798 300 17.142857142857142
200 6.696994061580847e-05 0.019313451056734595 400 18.779342723004696
200 8.165991705614853e-05 0.0194057582192804 500 19.37984496124031
200 5.047090009877707e-05 0.02184300488076911 600 20.06688963210702
200 5.145560042153997e-05 0.02052410779246743 700 19.337016574585633
200 8.10180621189211e-05 0.018616203032028447 800 19.8019801980198
210 0.0003155772631118388 0.017318849997034785 100 11.904761904761905
210 0.00019553584711847787 0.02177512346875357 200 15.74803149606299
210 0.00010053653355104403 0.022935722412963485 300 17.441860465116278
210 8.162131105074916e-05 0.019110922346965212 400 19.13875598086124
210 8.670634800026153e-05 0.0203476413368507 500 19.53125
210 5.7040709099633825e-05 0.023404313514970645 600 20.06688963210702
210 4.869108239408501e-05 0.02075654201397534 700 19.498607242339833
210 7.381920627850127e-05 0.019347096522969606 800 19.704433497536947
220 0.0003523254388309369 0.024860296119597294 100 12.19512195121951
220 0.00019854483433216349 0.020257423977974122 200 16.129032258064516
220 0.00015479719839511558 0.021950457450494468 300 17.751479289940825
220 0.00010498849003413232 0.022160552658645007 400 19.51219512195122
220 0.0001005091402210585 0.02207493646614864 500 19.76284584980237
220 0.00016987616005636674 0.020269560749510515 600 19.672131147540984
220 5.631953394477775e-05 0.021198669240124292 700 19.662921348314605
220 5.149105184719353e-05 0.02193552926515185 800 19.704433497536947
230 0.0004378793618658256 0.032068805154951766 100 12.658227848101266
230 0.00017786562353556783 0.03471054902045426 200 16.666666666666668
230 0.00010304295808182031 0.03244919658868109 300 18.181818181818183
230 8.306540751664127e-05 0.026739820983476204 400 19.8019801980198
230 9.852315261326766e-05 0.02973572040550712 500 20.161290322580644
230 7.757423049404281e-05 0.030735334382569698 600 19.543973941368076
230 5.1949607534890065e-05 0.02748360861007328 700 19.886363636363633
230 7.140916525010164e-05 0.026593030971440466 800 19.8019801980198
240 0.0006973760504376998 0.05391129207900559 100 13.513513513513512
240 0.0002454725809549578 0.05509595228228639 200 17.391304347826086
240 0.00020112033910236576 0.05046011079109106 300 18.987341772151897
240 0.0001932235466868959 0.04315540424647776 400 20.30456852791878
240 0.0001520339466048977 0.04687254844889623 500 20.661157024793386
240 9.997948848410897e-05 0.04724940256903459 600 19.801980198019802
240 8.8495932564128e-05 0.04231279391240879 700 20.23121387283237
240 8.712450363625008e-05 0.04181710461991317 800 20.050125313283207
250 0.0008160844562253443 0.0629919356744926 100 15.15151515151515
250 0.00041851188849911813 0.062149009222466314 200 18.51851851851852
250 0.00019906957121037543 0.05245963447740616 300 19.86754966887417
250 0.00019563384971793153 0.04075854677538291 400 21.05263157894737
250 0.00016971912031175733 0.04844984677879062 500 21.367521367521366
250 0.00013321659463226475 0.04940881797924568 600 20.2020202020202
250 0.0001250459461080007 0.0411525278087328 700 20.71005917159763
250 0.00010730775393362338 0.04076302005584826 800 20.460358056265985
260 0.0007435914731982528 0.06386217263003989 100 16.94915254237288
260 0.00030880103889685653 0.057900494670677996 200 19.8019801980198
260 0.00018768418192502287 0.04674117252791787 300 20.979020979020977
260 0.00021367231036736607 0.035939803014990376 400 21.739130434782606
260 0.00016167503329442615 0.04446750154869289 500 22.026431718061673
260 0.00012588598434764897 0.04399623050018686 600 20.689655172413794
260 0.00010610208083265895 0.03584372138815249 700 21.148036253776436
260 0.00011820029877699574 0.03613500136622394 800 20.83333333333333
270 0.0005143706640762423 0.04601541962103231 100 18.867924528301884
270 0.0003047627179554144 0.038746565818606145 200 20.618556701030926
270 0.00016735541818206848 0.03137677844992237 300 21.8978102189781
270 0.00016502879954985436 0.028235525873083547 400 22.346368715083795
270 0.00011799817040927789 0.032108331056792436 500 22.727272727272727
270 0.00010311140725855032 0.030254579155892993 600 21.12676056338028
270 9.167181682407276e-05 0.02706511183113134 700 21.53846153846154
270 8.916737910693153e-05 0.027650722738961252 800 21.16402116402116
280 0.0003459043466795878 0.019533439526765783 100 20.83333333333333
280 0.00022519599488772665 0.0179168856154519 200 21.50537634408602
280 0.00014312272254218705 0.019303240990708688 300 22.900763358778622
280 0.00014163118144781296 0.02128738770050693 400 22.727272727272727
280 7.47636315514185e-05 0.01965835893555929 500 23.041474654377875
280 8.587829017413115e-05 0.018866911669009428 600 21.428571428571427
280 0.00010078029271186237 0.02025076038636877 700 21.739130434782606
280 5.268509512693919e-05 0.019946278813770705 800 21.44772117962466
290 0.00012518346538759154 0.008393677365512995 100 22.22222222222222
290 0.00014827947886239106 0.011998763637778086 200 22.22222222222222
290 8.306722516082146e-05 0.015866848365903977 300 23.622047244094485
290 5.3634531290222207e-05 0.01506235454647616 400 22.988505747126435
290 4.592330499263015e-05 0.01147674104964181 500 23.148148148148145
290 3.991984358158334e-05 0.012792462474302824 600 21.660649819494584
290 8.329391226987263e-05 0.014480009715950976 700 21.671826625386995
290 3.29477712914797e-05 0.013457326494224733 800 21.680216802168022
300 6.195145311401051e-05 0.009942015848914883 100 23.255813953488374
300 0.00010530236111788699 0.009568484583881307 200 22.727272727272727
300 0.00012206770385101966 0.012377076432615354 300 24.0
300 3.850186002762204e-05 0.008871163720153463 400 23.255813953488374
300 0.0001221785591568233 0.005883371275200598 500 22.522522522522518
300 6.966354735331486e-06 0.007625440725872747 600 21.818181818181817
300 3.306827547205112e-05 0.008295110569927218 700 21.53846153846154
300 5.981567564616015e-05 0.007443739671002813 800 21.798365122615802
310 0.00013838585100086104 0.011899604072018762 100 23.80952380952381
310 0.00017314228558241228 0.013263593561223103 200 22.988505747126435
310 0.00014436050156316175 0.017090910518789377 300 24.0
310 3.61830297230106e-05 0.010797592037937266 400 23.529411764705884
310 3.888954679562737e-05 0.009854196333827817 500 21.645021645021643
310 4.589083524319066e-05 0.010813262673606067 600 21.8978102189781
310 3.180687153495047e-05 0.011233696986760123 700 21.47239263803681
310 5.8404882068962954e-05 0.009738603663613265 800 21.85792349726776
320 0.00019084521990437258 0.010199703478870992 100 22.22222222222222
320 0.00011175157971083945 0.014411986765217806 200 23.255813953488374
320 0.0001446069604407487 0.015899448054192633 300 23.4375
320 2.082972708818448e-05 0.010019614693151262 400 23.668639053254434
320 4.851480274797424e-05 0.009627646015413386 500 21.459227467811157
320 4.422975457360253e-05 0.01180690407812275 600 21.8978102189781
320 4.5052941570442696e-05 0.011325519179181573 700 21.406727828746174
320 5.342683000888567e-05 0.009565262687372766 800 21.91780821917808
330 0.00023125459648473182 0.007547456422102386 100 21.27659574468085
330 9.21463043720897e-05 0.01099828497947163 200 23.80952380952381
330 6.927470200547364e-05 0.009732668761184851 300 23.076923076923077
330 5.701894214758604e-05 0.005169873517804961 400 23.391812865497073
330 3.129430763958287e-05 0.0061755779262798694 500 21.367521367521366
330 0.00012786872707259728 0.008188640696427687 600 21.660649819494584
330 1.7129586249899603e-05 0.006810739111158531 700 21.47239263803681
330 2.2381607428510433e-05 0.0051111993164146 800 21.85792349726776
340 0.0001383876077052059 0.011247039474116129 100 21.27659574468085
340 0.00012204546230240673 0.014722608860516124 200 24.096385542168672
340 6.485887353020442e-05 0.010164642577196386 300 23.076923076923077
340 9.909171787809527e-05 0.006068567987973272 400 22.346368715083795
340 2.045637330113065e-05 0.008127208959470753 500 21.367521367521366
340 4.4491265197888624e-05 0.008774295243812352 600 21.201413427561835
340 4.239395555026013e-05 0.00806835138146352 700 21.53846153846154
340 2.2172468304291745e-05 0.006468118830110956 800 21.798365122615802
350 0.00012376556929338627 0.012017428455212885 100 21.739130434782606
350 0.00016151146721222502 0.014485269741655952 200 23.80952380952381
350 5.133582625656521e-05 0.00844164329445231 300 23.25581395348837
350 3.8854771172534926e-05 0.009206100871271397 400 21.16402116402116
350 3.878330244668477e-05 0.007343169706488649 500 21.459227467811157
350 4.3461566697536576e-05 0.00753956893836171 600 21.05263157894737
350 4.138659026772859e-05 0.007421122953665363 700 21.53846153846154
350 2.7235356834360975e-05 0.0069829084383745185 800 21.680216802168022
360 0.0005226227226151665 0.05531944269126958 100 23.255813953488374
360 0.0004146148576588672 0.050344019153923225 200 23.80952380952381
360 0.00025154385241694195 0.049954063857634526 300 23.622047244094485
360 0.00014632145091995772 0.048620197525252845 400 21.05263157894737
360 0.00010889036738442843 0.04619270799465527 500 21.645021645021643
360 0.000102830542276288 0.04698455219386268 600 21.12676056338028
360 5.966682498048927e-05 0.047717798026619226 700 21.739130434782606
360 7.878840715766925e-05 0.04408947020859582 800 21.739130434782606
370 0.00022448758450452951 0.009517320154763961 100 25.0
370 4.865361560412119e-05 0.007920121721993073 200 23.529411764705884
370 1.690045120299972e-05 0.004269049105112795 300 24.0
370 2.487829017494551e-05 0.004372083994892123 400 21.16402116402116
370 5.828420906019802e-05 0.005572332382884257 500 21.73913043478261
370 1.0990761770400225e-05 0.0049334404278558305 600 21.27659574468085
370 4.4072371360680746e-05 0.004024261094663506 700 21.806853582554517
370 4.75829953585428e-05 0.004053121114542576 800 21.798365122615802
380 0.0002886971502188056 0.0164236173601423 100 25.64102564102564
380 0.00018190490189841528 0.007288883768817427 200 23.529411764705884
380 5.293738527523078e-05 0.008187591808329312 300 23.4375
380 7.020702827207086e-05 0.005440291971939145 400 21.27659574468085
380 0.00013694190348345698 0.00426533891645997 500 21.27659574468085
380 3.974009373467607e-05 0.004884948482507231 600 21.428571428571427
380 4.2833733170963754e-05 0.00688537149454239 700 21.806853582554517
380 5.6024501589600615e-05 0.009670267769904803 800 21.85792349726776
390 0.0002688091580447131 0.017409796994855283 100 26.31578947368421
390 7.290766950552358e-05 0.007457558485797014 200 23.529411764705884
390 0.0001598455454269611 0.007475091069817866 300 21.27659574468085
390 1.6526051467751333e-05 0.005564173478952575 400 21.16402116402116
390 3.541475543280519e-05 0.005637801320540545 500 20.833333333333332
390 6.594478094134466e-05 0.005626165973342659 600 21.428571428571427
390 3.402267053626469e-05 0.0052687339964176665 700 21.60493827160494
390 8.651628620802569e-05 0.007404908062410254 800 21.62162162162162
400 0.0004170509291950965 0.014530794877446447 100 24.39024390243902
400 8.124080392185452e-05 0.007077912653393723 200 23.529411764705884
400 7.356626777154052e-05 0.007672832137201923 300 20.27027027027027
400 8.185226012707949e-05 0.0033692289191731544 400 21.16402116402116
400 6.15121773529233e-05 0.0036597329476534602 500 20.661157024793386
400 7.150785439874859e-05 0.005283478487088652 600 21.352313167259787
400 4.090921454095495e-05 0.00786406453838364 700 21.47239263803681
400 6.630503431117856e-05 0.009957509767569818 800 21.44772117962466
410 0.00023216045901585134 0.008573651125779843 100 21.739130434782606
410 7.030219903464377e-05 0.010598042245525812 200 22.988505747126435
410 4.274464704564503e-05 0.00916339349481343 300 20.0
410 0.00012949018484274732 0.007804129669239565 400 20.83333333333333
410 5.341274909485446e-05 0.008257459874656288 500 20.576131687242796
410 5.996690737350518e-05 0.009397960150970722 600 21.27659574468085
410 5.479489063167678e-05 0.010348590154618597 700 21.341463414634145
410 1.6607253537135102e-05 0.011036059200691773 800 21.27659574468085
420 0.00030406221707924576 0.007787333149792868 100 20.408163265306122
420 4.7839584609078534e-05 0.011386693763255367 200 21.27659574468085
420 2.9011732714311988e-05 0.005459788263039534 300 19.736842105263158
420 0.0001021440688024086 0.0064534191365257666 400 20.0
420 6.874513702661336e-05 0.005107418938015856 500 20.576131687242796
420 4.379851060765271e-05 0.004538386035835789 600 21.05263157894737
420 6.908280203096138e-05 0.006104141722594145 700 21.21212121212121
420 5.980768908412656e-05 0.005566228594888206 800 21.05263157894737
430 0.0003580819361745744 0.03150579981692458 100 20.83333333333333
430 0.00027784643505703624 0.021948539590356614 200 18.867924528301884
430 7.035793840921086e-05 0.018475663473522367 300 19.86754966887417
430 6.513324261484839e-05 0.017170695352591678 400 19.704433497536947
430 6.63988576477495e-05 0.01762758376714936 500 20.576131687242796
430 5.810247802696502e-05 0.017824834976908323 600 20.905923344947734
430 0.00011033625361673888 0.014763608846096012 700 21.021021021021017
430 0.0001223080355553224 0.00900167115807748 800 20.83333333333333
440 0.00046011705093265584 0.044242629166508854 100 22.22222222222222
440 0.00021518976883335732 0.029289249327092853 200 18.51851851851852
440 8.799333543503273e-05 0.023919828278896334 300 20.13422818791946
440 7.261023388145989e-05 0.023467339951990254 400 19.8019801980198
440 9.254853753331104e-05 0.024636832333746146 500 20.746887966804977
440 7.94083937927889e-05 0.02453477393797853 600 20.979020979020977
440 9.214684222062208e-05 0.018420413580306282 700 21.021021021021017
440 8.759740780729521e-05 0.012677239375324586 800 20.83333333333333
450 0.0003879900917539759 0.03785801932762154 100 23.80952380952381
450 0.00019176777225798867 0.02226323587087018 200 18.867924528301884
450 5.687413162923931e-05 0.017369868842700455 300 20.408163265306122
450 6.175915749038522e-05 0.01846150870468958 400 20.100502512562812
450 4.811057452886212e-05 0.019472977720145626 500 21.008403361344538
450 9.789792285135119e-05 0.01956654236075409 600 21.12676056338028
450 4.277154362183202e-05 0.013814598259927644 700 21.08433734939759
450 7.185560276672727e-05 0.011311565711956717 800 20.887728459530024
460 0.0002504439627410623 0.007983825448815554 100 23.255813953488374
460 0.0001118787443323747 0.013397830147576874 200 19.047619047619047
460 0.00021057906892757005 0.015705623252189174 300 20.13422818791946
460 4.575126470418405e-05 0.0151868072063864 400 20.30456852791878
460 4.918080367261358e-05 0.014354883874336425 500 21.097046413502106
460 5.7654955549815645e-05 0.011178031347961017 600 21.201413427561835
460 2.972326895155977e-05 0.011361442318568197 700 21.08433734939759
460 8.785988670307482e-05 0.008770034694970506 800 19.27710843373494
470 0.0004780782030532841 0.01190202399880215 100 19.23076923076923
470 8.133264062943177e-05 0.01021752653211871 200 19.047619047619047
470 9.690409499667382e-05 0.01094655357309647 300 19.48051948051948
470 8.872415364556213e-05 0.011588251533832774 400 20.408163265306122
470 3.906618716058272e-05 0.010120448296812063 500 20.920502092050206
470 5.977410791437218e-05 0.009478520155186854 600 21.05263157894737
470 9.175574257788095e-05 0.01074268401997928 700 20.895522388059703
470 4.214514433248269e-05 0.008181713257799466 800 19.047619047619047
480 0.00013198519691753243 0.01588039533828591 100 15.873015873015872
480 0.00010149829174978309 0.013672400021494027 200 19.047619047619047
480 5.5503965027323284e-05 0.01439651576286163 300 18.987341772151897
480 0.00011901412185728065 0.012798062130578759 400 20.30456852791878
480 5.461163161482947e-05 0.008509542285844862 500 20.661157024793386
480 5.279265749981079e-05 0.00891812009154442 600 20.833333333333332
480 6.269913632316343e-05 0.0090088498783994 700 20.58823529411765
480 1.370621197931788e-05 0.007823027938381126 800 18.95734597156398
490 0.0001694590662027611 0.01458686459396215 100 15.384615384615385
490 0.00015508358771837782 0.01614969333100547 200 18.867924528301884
490 9.615083907153792e-05 0.013780498509244643 300 18.867924528301888
490 0.00011423462591383796 0.01055429272184051 400 20.30456852791878
490 6.610963644971062e-05 0.00652004591985317 500 20.576131687242796
490 6.327052389330075e-05 0.010242741011608962 600 20.618556701030926
490 3.758324352125529e-05 0.009601791170272267 700 20.46783625730994
490 1.675694192280275e-05 0.008655684076751867 800 18.867924528301884
500 0.0001491490524299699 0.01073972857412628 100 15.625
500 0.0003109667809766661 0.010115479076888024 200 18.691588785046726
500 3.691909354901641e-05 0.00829597960598617 300 19.23076923076923
500 4.044668799020436e-05 0.008193642860574899 400 20.408163265306122
500 8.22682542561775e-05 0.008135762344296329 500 20.661157024793386
500 4.61630924204067e-05 0.010159825069277865 600 20.618556701030926
500 0.00011283432332926225 0.008722921163862545 700 18.76675603217158
500 1.873161992638131e-05 0.008424700579812117 800 18.912529550827422
510 0.00020745707091672494 0.013610889544874483 100 16.39344262295082
510 0.00025839084749027224 0.01106462061970165 200 18.51851851851852
510 0.00010438624003150925 0.007359558491079352 300 19.736842105263158
510 6.818222923892091e-05 0.004800080264818498 400 20.618556701030926
510 7.518357930366208e-05 0.007715191481663901 500 20.920502092050206
510 5.7099874853485516e-05 0.010348896223794448 600 20.761245674740483
510 3.602400912266502e-05 0.008798014400822313 700 18.666666666666668
510 4.189036935053321e-05 0.009777621381809189 800 19.002375296912113
520 0.0005598196578853667 0.06459519020370892 100 18.181818181818183
520 0.0003507494196137276 0.05975296911739927 200 19.23076923076923
520 0.00027661396675638213 0.051598569439144266 300 20.54794520547945
520 0.00016461064146802248 0.04400779590663767 400 21.16402116402116
520 0.00010641688212831655 0.03236652197130323 500 21.27659574468085
520 8.504778545956696e-05 0.02359244951204726 600 21.05263157894737
520 6.781024497354417e-05 0.017499953321194656 700 18.91891891891892
520 6.242596524561243e-05 0.01759112961862418 800 19.27710843373494
530 0.0005356157704523902 0.05310602364477179 100 20.408163265306122
530 0.00029671223674236375 0.04866203669945133 200 20.0
530 0.00025022936742967743 0.04204481866833113 300 21.27659574468085
530 0.0001474236952211666 0.035424184552472655 400 21.739130434782606
530 0.0001271522570663576 0.025982420522755983 500 21.73913043478261
530 9.74528924780149e-05 0.018080101880114517 600 21.352313167259787
530 7.036066294975146e-05 0.014607758209626131 700 19.17808219178082
530 4.7861098675494135e-05 0.014573223183983495 800 19.51219512195122
540 0.00015449622194282767 0.010721795445366162 100 22.727272727272727
540 0.00011010490204188868 0.010284418888629384 200 20.618556701030926
540 0.00010156323928336765 0.00865536298251854 300 22.05882352941176
540 2.753512237043997e-05 0.006133343498999364 400 22.09944751381215
540 5.205483079587017e-05 0.008997696125478787 500 22.026431718061673
540 7.01499806251049e-05 0.008916751777331023 600 21.50537634408602
540 1.7871495598535144e-05 0.0077380109765359945 700 19.39058171745152
540 4.6396883035953984e-05 0.00862706202957648 800 19.704433497536947
550 0.00019491558377276435 0.013956521067687053 100 23.80952380952381
550 0.00015666885286578998 0.01233800837486968 200 21.05263157894737
550 9.529955941151574e-05 0.01100015503045067 300 22.388059701492537
