index Rot.err.(deg/100m) Trans.err.(%) length speed
0 0.00014730644021860356 0.005209576486653251 100 18.181818181818183
0 0.00022086304314368642 0.0072872335049280566 200 20.2020202020202
0 0.00012793313512648433 0.011890293447445174 300 20.979020979020977
0 0.00015902660941806613 0.014229413821914725 400 19.704433497536947
0 0.00019898257347310955 0.023841380170026724 500 17.54385964912281
0 0.00018050868023304715 0.026558917271460546 600 18.12688821752266
0 0.00012829039026496992 0.034918400163527076 700 18.617021276595743
0 0.00011270451595495721 0.03946586884003369 800 19.323671497584538
10 0.00016198847928297684 0.006156257116228853 100 20.0
10 0.00010089942031836235 0.008372063768379236 200 21.27659574468085
10 7.712749222266723e-05 0.013846821740897675 300 21.428571428571427
10 0.00020270792110333596 0.017296065431679383 400 20.100502512562812
10 0.00025278240308992164 0.025098462158628494 500 17.730496453900706
10 0.00019314365543471155 0.028645697399099602 600 18.46153846153846
10 0.0001360410132359089 0.03694344279413505 700 18.91891891891892
10 9.728957987552598e-05 0.04095962863052488 800 19.6078431372549
20 0.0005869744826176801 0.005586759240324559 100 20.83333333333333
20 1.8983477904085596e-05 0.0016757007802217388 200 21.978021978021978
20 0.00013844679551615726 0.009878766826986721 300 20.833333333333332
20 0.0001774664121832456 0.01456700887603468 400 20.100502512562812
20 0.00022648862328405575 0.023212243422805725 500 17.857142857142858
20 0.00017424791770603498 0.030116627984405647 600 18.633540372670804
20 0.00011959360689254011 0.03668511559521073 700 19.07356948228883
20 7.51858805130377e-05 0.03915341466295141 800 19.851116625310173
30 9.590491044778979e-05 0.006629080998924366 100 21.27659574468085
30 8.028861822681955e-05 0.003914736044014425 200 22.22222222222222
30 0.0001420239058248128 0.009618024057748953 300 20.27027027027027
30 0.0002457297011084344 0.01930892978475823 400 19.8019801980198
30 0.00023454184150157575 0.024633963154426168 500 17.857142857142858
30 0.00017318844235656664 0.0329367532166098 600 18.69158878504673
30 0.0001062352920554222 0.03813246679453944 700 19.17808219178082
30 5.590592240758347e-05 0.0401060301116272 800 19.851116625310173
40 0.00022538315532211062 0.01660464927647163 100 21.739130434782606
40 0.0001403420463134792 0.013997268437080254 200 22.47191011235955
40 0.0002008110841175858 0.008124833779920132 300 20.13422818791946
40 0.0002690171897834411 0.017524714889226866 400 18.099547511312217
40 0.00021061651808594142 0.02525809873294482 500 17.985611510791365
40 0.00014233140174072583 0.03354902486682671 600 18.69158878504673
40 9.34132512642685e-05 0.03724692985958626 700 19.283746556473826
40 6.059822309859564e-05 0.03869772711405113 800 19.851116625310173
50 0.00022896525708039023 0.01135572710425447 100 22.22222222222222
50 0.0002323108347722803 0.01360859692842473 200 22.727272727272727
50 0.00017559788291194594 0.013604543934607406 300 20.27027027027027
50 0.00022581255634749502 0.026141792144018586 400 17.391304347826086
50 0.00021250411322057354 0.029344802152759475 500 18.050541516245485
50 0.0001381727929971183 0.0378947499180493 600 18.633540372670804
50 0.00012691321236952367 0.042107754520267424 700 19.39058171745152
50 7.198984128785751e-05 0.04428213313731856 800 19.753086419753085
