index Rot.err.(deg/100m) Trans.err.(%) length speed
0 4.702756423975036e-05 0.018762822124473045 100 5.376344086021505
0 5.409629521411605e-05 0.025484056620789695 200 8.0
0 8.51111362518795e-05 0.03132216886096553 300 9.868421052631579
0 2.343904472707274e-05 0.029111576688218205 400 11.428571428571429
0 2.462249694877286e-05 0.02693363495604638 500 12.077294685990337
0 1.787699631951203e-05 0.01696574469099558 600 10.638297872340425
0 0.0 0.01267029002888308 700 11.494252873563218
0 2.7332247534461643e-06 0.010088351556825042 800 12.345679012345679
10 5.101616590834302e-05 0.019161684942473816 100 5.681818181818182
10 5.6098299134106425e-05 0.025799100908470245 200 8.333333333333334
10 8.645929765445002e-05 0.03165509204074512 300 10.204081632653061
10 2.4435861400025866e-05 0.029479893220611838 400 11.764705882352942
10 2.5423039622655783e-05 0.027247837292318906 500 12.376237623762375
10 1.8540619709292554e-05 0.01718048787699395 600 10.830324909747292
10 0.0 0.012819017027105795 700 11.686143572621035
10 3.184495286614647e-06 0.01019644412429933 800 12.539184952978056
20 4.8210212869586955e-05 0.018926682208718706 100 6.024096385542168
20 5.4679019125870934e-05 0.025595750677089066 200 8.695652173913043
20 8.55002340719279e-05 0.03143466476178267 300 10.56338028169014
20 2.3729826234675776e-05 0.029232077609882064 400 12.121212121212121
20 2.4855096602149492e-05 0.02703419840120247 500 12.690355329949236
20 1.807017024802858e-05 0.017035126465319843 600 11.02941176470588
20 0.0 0.012718846450153714 700 11.884550084889643
20 2.8712364298969885e-06 0.010123379355781247 800 12.738853503184712
30 4.992684257214364e-05 0.018911526540959584 100 6.41025641025641
30 5.554732961490203e-05 0.02564679764203266 200 9.090909090909092
30 8.60869574357881e-05 0.03151520198708407 300 10.94890510948905
30 2.4161763322351356e-05 0.0293393695580135 400 12.5
30 2.5202555773432186e-05 0.027131721413966126 500 13.020833333333332
30 1.8357974182435476e-05 0.01709819660424323 600 11.235955056179774
30 0.0 0.012759673724822819 700 12.089810017271155
30 3.0619562277676298e-06 0.010152730620928927 800 12.944983818770226
40 5.0439247580753726e-05 0.01917950193126902 100 6.84931506849315
40 5.5811494750724836e-05 0.02578290926159573 200 9.523809523809524
40 8.626703868374741e-05 0.031634123722280014 300 11.363636363636363
40 2.4292869163343024e-05 0.029453306497661945 400 12.903225806451612
40 2.530845770332818e-05 0.02721977955309115 500 13.368983957219251
40 1.844552319035379e-05 0.017161266904691462 600 11.450381679389311
40 0.0 0.0128054150248314 700 12.302284710017574
40 3.116960679767537e-06 0.010184743896035216 800 13.157894736842104
50 4.780917980112625e-05 0.018907344590830075 100 7.352941176470588
50 5.448049843914888e-05 0.025582492670488465 200 10.0
50 8.536740864736699e-05 0.0314068054427962 300 11.811023622047243
50 2.3630816280123335e-05 0.02919319333206935 400 13.333333333333334
50 2.4775821004413287e-05 0.02700544430077765 500 13.736263736263737
50 1.8004361039434723e-05 0.017018264111869862 600 11.673151750972762
50 0.0 0.012709802295582967 700 12.522361359570661
50 2.8248116135134745e-06 0.010120056305740062 800 13.37792642140468
60 4.3108675623212305e-05 0.018452893090323528 100 7.936507936507936
60 5.2220664899503875e-05 0.025226186065937527 200 10.526315789473685
60 8.387348066978039e-05 0.031039004937000753 300 12.295081967213113
60 2.2500127767167375e-05 0.028791318289860396 400 13.793103448275861
60 2.3875743855492838e-05 0.026660646476432077 500 14.124293785310735
60 1.7255198689131926e-05 0.016780709342902767 600 11.904761904761903
60 0.0 0.012543194722553993 700 12.750455373406192
60 2.2499359881493585e-06 0.009996604141644723 800 13.605442176870747
70 4.207566776895795e-05 0.019858545236721006 100 8.547008547008547
70 5.6058482688835676e-05 0.02569741459146629 200 11.11111111111111
70 8.643270532151068e-05 0.03158415425780821 300 12.82051282051282
70 2.4415990403171082e-05 0.029425205627441366 400 14.285714285714286
70 2.5407144340829137e-05 0.027203045829751898 500 14.534883720930234
70 1.8527416164383855e-05 0.01714416760813014 600 12.14574898785425
70 0.0 0.012788955251461674 700 12.987012987012985
70 3.1748854519277253e-06 0.010171532756997751 800 13.840830449826989
80 4.262038970853037e-05 0.020011604387793935 100 9.345794392523363
80 5.633577601767633e-05 0.025787965376133582 200 11.764705882352942
80 8.662032566754167e-05 0.03166394860886014 300 13.392857142857142
80 2.455390227139693e-05 0.029502880444891987 400 14.814814814814815
80 2.551813882079315e-05 0.02726716395622047 500 14.970059880239521
80 1.861934235980787e-05 0.01719028428804715 600 12.396694214876032
80 0.0 0.012822769516740022 700 13.23251417769376
80 3.236446249238322e-06 0.010196826735382225 800 14.08450704225352
90 2.79169337717498e-05 0.018998951090319603 100 10.309278350515463
90 4.95858936158636e-05 0.02492076003466232 200 12.5
90 8.217799039589145e-05 0.030676781128404395 300 14.018691588785046
90 2.117184944049473e-05 0.02836617317580918 400 15.384615384615385
90 2.283260028354211e-05 0.026304150836744658 500 15.4320987654321
90 1.6381623524050403e-05 0.016543518097469005 600 12.658227848101264
90 0.0 0.012383853589234496 700 13.487475915221578
90 1.3565234532610525e-06 0.009885560436170407 800 14.336917562724013
100 3.736785147985715e-05 0.019519199569152514 100 11.494252873563218
100 5.370676905855009e-05 0.025393171509805385 200 13.333333333333334
100 8.4851441062763e-05 0.031236307771481696 300 14.705882352941176
100 2.3244595679538e-05 0.029023446298225005 400 16.0
100 2.446706919213603e-05 0.026860128556584085 500 15.92356687898089
100 1.774787576875309e-05 0.0169140221736663 600 12.93103448275862
100 0.0 0.01263319948905228 700 13.752455795677799
100 2.6403481791999353e-06 0.010060918170412684 800 14.5985401459854
110 4.192262384669179e-05 0.019697992688937658 100 12.987012987012987
110 5.640965560187907e-05 0.025648983098587402 200 14.285714285714286
110 8.676789596852273e-05 0.031593733928119726 300 15.463917525773194
110 2.4571453436131127e-05 0.029474580979369253 400 16.666666666666668
110 2.55595548340697e-05 0.027244441301914755 500 16.44736842105263
110 1.864266133993723e-05 0.01716239946557904 600 13.215859030837002
110 0.0 0.01279263322423869 700 14.028056112224448
110 3.0281068152059596e-06 0.010167299622411495 800 14.86988847583643
120 2.915443355025847e-05 0.02014394433910016 100 14.705882352941176
120 4.611749014661266e-05 0.025829026898691834 200 15.267175572519083
120 7.853429295914913e-05 0.03140985865507914 300 16.216216216216218
120 1.9894078007268078e-05 0.028835590640604515 400 17.316017316017316
120 2.169178527849992e-05 0.02662236949549349 500 16.949152542372882
120 1.4177374297694872e-05 0.016620909429186856 600 13.452914798206278
120 3.242347372566749e-06 0.012511671992038256 700 14.285714285714286
120 0.0 0.009989547967499832 800 15.122873345935727
130 2.6602231211763287e-05 0.018367842865469344 100 15.625
130 6.364151890274553e-05 0.02628450603752759 200 15.74803149606299
130 7.436823025221342e-05 0.03136102774811031 300 16.75977653631285
130 3.199664700073184e-05 0.029042184688694985 400 17.77777777777778
130 2.2843818396059564e-05 0.025956527995100516 500 17.24137931034483
130 1.3564550671238598e-05 0.01627324406320092 600 13.605442176870747
130 1.0889401951690377e-05 0.012372552168015891 700 14.46280991735537
130 5.247035166969871e-06 0.009449159114828102 800 15.296367112810707
140 1.8889721860602795e-05 0.012927411201555437 100 15.873015873015872
140 6.3384214030028e-05 0.024225141246625274 200 16.0
140 2.5772755869105666e-05 0.026114731780194154 300 17.142857142857142
140 1.8624967373180763e-05 0.022288064333189018 400 18.099547511312217
140 1.0763265183642896e-05 0.019413204440669973 500 17.482517482517483
140 3.142326570893611e-06 0.01213037813140208 600 13.6986301369863
140 6.681500742966387e-06 0.009249359477327643 700 14.613778705636742
140 1.3080887441484131e-05 0.007408134536663768 800 15.444015444015443
150 2.436100370999953e-05 0.014308235270519947 100 15.873015873015872
150 8.6642188116308e-05 0.025063618403889917 200 16.129032258064516
150 2.4241717382250792e-05 0.02580814420794457 300 17.441860465116278
150 1.0556188343070517e-05 0.021925550927197814 400 18.34862385321101
150 1.6045075112109664e-05 0.017200193708055405 500 17.6678445229682
150 9.002219991127838e-06 0.011269412997991833 600 13.824884792626726
150 8.768866802705467e-06 0.00846403023707277 700 14.767932489451475
150 2.3213506665114347e-05 0.006758841130008892 800 15.564202334630348
160 2.4532096363995334e-05 0.012135686217361634 100 15.384615384615385
160 9.089969163858347e-05 0.026018283884768133 200 16.39344262295082
160 2.3163382793008373e-05 0.02531281937956067 300 17.647058823529413
160 2.831859351007424e-05 0.021256455362841306 400 18.433179723502302
160 2.4166899168569773e-05 0.014439617988377902 500 17.730496453900706
160 2.486875667665074e-05 0.00947391406700469 600 13.921113689095128
160 1.1658332180516788e-05 0.006987081216781845 700 14.8619957537155
160 3.385944295140961e-05 0.005568448260403055 800 15.655577299412915
170 4.613339511265007e-05 0.022632027909786565 100 15.384615384615385
170 0.00013950644823702095 0.033881097973174 200 16.52892561983471
170 2.3518458135587566e-05 0.031934302827387635 300 17.857142857142858
170 3.30388802907108e-05 0.030013622052430605 400 18.018018018018015
170 3.551274377520924e-05 0.017493772847570314 500 17.54385964912281
170 5.631127149385769e-06 0.011924697459454504 600 14.018691588785046
170 5.690731738232722e-06 0.008691258385676337 700 14.989293361884368
170 2.891073447293225e-05 0.005756310756276929 800 15.473887814313345
180 0.00010881076769635895 0.03350036760939372 100 15.384615384615385
180 0.0001384229306519932 0.03913249386388101 200 16.666666666666668
180 3.822001259526262e-05 0.034544816135121524 300 18.072289156626503
180 2.2214474958603284e-05 0.03192651614009209 400 17.543859649122805
180 2.901291199766133e-05 0.01782532899049179 500 13.26259946949602
180 2.1729692987512026e-06 0.012769708254400608 600 14.117647058823529
180 1.1017432788074233e-05 0.009742740445337827 700 15.086206896551722
180 1.0498637079863172e-05 0.005670897098016226 800 11.494252873563218
190 6.840422321036404e-05 0.032240474814226074 100 15.384615384615385
190 8.624808332996708e-05 0.03377345991333307 200 16.94915254237288
190 1.3884607938724989e-05 0.02725487073972967 300 18.292682926829265
190 1.5581196544153225e-05 0.0240257847942201 400 17.543859649122805
190 3.0690922711553153e-06 0.013621067693340972 500 13.192612137203167
190 1.2931434309081476e-06 0.009998251283695555 600 14.218009478672984
190 3.6949565248359263e-06 0.00764504900183805 700 15.184381778741866
190 1.3935025701432894e-05 0.003229834805714869 800 11.412268188302424
200 0.00011947911778391733 0.036824605587731075 100 15.625
200 4.441402828143467e-05 0.034255938780929085 200 17.391304347826086
200 2.8682721749870584e-05 0.0269855352630445 300 18.633540372670804
200 1.7098592838269918e-05 0.022148867817543768 400 17.77777777777778
200 0.0 0.012705665701532285 500 13.26259946949602
200 8.850183318787296e-06 0.009263453526643225 600 14.354066985645932
200 1.2170624760191774e-05 0.0070720523272000246 700 15.317286652078774
200 2.937123408466733e-05 0.0027099147066654973 800 11.379800853485065
210 0.00013156366889852363 0.034800957904547555 100 15.873015873015872
210 8.887911223635047e-06 0.0284409873568789 200 18.018018018018015
210 9.235046673979017e-06 0.02060658157317091 300 19.108280254777068
210 6.136128820485856e-06 0.015662193271492358 400 18.018018018018015
210 2.4290572480123165e-05 0.009443099792497463 500 13.404825737265414
210 2.0991875392534478e-05 0.006475883773651667 600 14.492753623188404
210 3.466926847559339e-05 0.004917884886879178 700 15.452538631346577
210 3.3509755921212805e-05 0.001464804728003281 800 11.363636363636363
220 0.00019057747340554606 0.041375102316386615 100 16.666666666666668
220 5.352565718733067e-05 0.033449670459861115 200 18.51851851851852
220 3.820915141027002e-05 0.026373185143541682 300 19.48051948051948
220 3.1047774446032e-05 0.01720120314242027 400 18.2648401826484
220 1.939290587585875e-05 0.010276399272725955 500 13.550135501355014
220 1.275846469172854e-06 0.007081801018187029 600 14.669926650366746
220 2.9851389116645527e-05 0.005383830360339336 700 15.590200445434297
220 4.692950309345442e-05 0.0030456232228009065 800 11.331444759206798
230 0.0002387021108876323 0.0397943874519608 100 17.543859649122805
230 0.0 0.03226609502146646 200 19.047619047619047
230 3.3505345458760724e-05 0.02633352805824835 300 19.35483870967742
230 2.4682197676658962e-05 0.013942089470682106 400 18.2648401826484
230 3.194521220657569e-05 0.008477400339624023 500 13.66120218579235
230 0.0 0.005539114807688325 600 14.814814814814815
230 4.7057766770572675e-05 0.003463977597768654 700 15.590200445434297
230 3.592505394157421e-05 0.0027365670547085724 800 11.331444759206798
240 0.000185620540760985 0.042000862243190655 100 17.857142857142854
